line_id,po_number,sku,quantity,unit_price,line_status
930,po_number_2680,sku_35,35,59.53396184773619,canceled
931,po_number_107,sku_2,46,37.22677418798365,backorder
932,po_number_2023,sku_52,28,49.86671811497128,fulfilled
933,po_number_2275,sku_125,45,35.22748894850189,fulfilled
934,po_number_77,sku_100,58,38.994948121570005,open
935,po_number_2078,sku_31,29,56.919169539331115,open
936,po_number_2878,sku_97,33,65.54681058135706,open
937,po_number_492,sku_99,41,40.979891938166304,fulfilled
938,po_number_2478,sku_62,24,63.234906887934656,fulfilled
939,po_number_1910,sku_44,25,36.68512628695351,open
940,po_number_2738,sku_73,42,46.03989848104454,backorder
941,po_number_669,sku_6,44,46.396122384820146,fulfilled
942,po_number_2671,sku_83,22,41.62876607895872,fulfilled
943,po_number_1904,sku_180,32,45.44439839260289,open
944,po_number_1451,sku_145,29,52.571940265778366,open
945,po_number_2918,sku_84,27,39.07070092715162,canceled
946,po_number_391,sku_136,38,43.281218338153565,fulfilled
947,po_number_2962,sku_176,52,51.10576411341507,backorder
948,po_number_1249,sku_34,35,36.60305609991293,open
949,po_number_1884,sku_94,32,58.54771255643497,backorder
950,po_number_2136,sku_97,46,39.11794781709088,fulfilled
951,po_number_119,sku_133,33,39.540595974889726,open
952,po_number_1739,sku_148,40,41.945780722120716,fulfilled
953,po_number_105,sku_159,36,59.32702973652389,open
954,po_number_1393,sku_177,27,47.948342074087165,fulfilled
955,po_number_1783,sku_171,42,55.40764924464202,backorder
956,po_number_2841,sku_106,31,35.17876951913839,canceled
957,po_number_2129,sku_190,30,49.63499076409065,canceled
958,po_number_2239,sku_153,44,45.338293354995734,canceled
959,po_number_1797,sku_110,44,45.23016754660385,open
960,po_number_1001,sku_16,40,42.97148598188922,canceled
961,po_number_420,sku_187,31,40.96006237520492,canceled
962,po_number_1,sku_38,63,58.589346299037246,fulfilled
963,po_number_2927,sku_134,55,47.116186607238646,fulfilled
964,po_number_874,sku_177,25,48.61553691346907,fulfilled
965,po_number_916,sku_53,48,46.89560727383259,backorder
966,po_number_2164,sku_64,27,52.46549120850688,fulfilled
967,po_number_2645,sku_64,37,41.627598688577265,open
968,po_number_1659,sku_11,27,43.52068604549379,open
969,po_number_2060,sku_122,40,48.03480586467376,canceled
970,po_number_280,sku_68,32,38.1759470139006,open
971,po_number_2311,sku_188,59,41.984735709412156,backorder
972,po_number_676,sku_73,28,23.84047775529135,canceled
973,po_number_2755,sku_82,51,40.87678849571943,open
974,po_number_2249,sku_183,54,52.98408350020149,fulfilled
975,po_number_1388,sku_142,57,54.15845402954881,fulfilled
976,po_number_841,sku_152,39,23.860588483988067,canceled
977,po_number_1033,sku_121,49,49.465793872583006,backorder
978,po_number_787,sku_89,23,38.214556568084504,open
979,po_number_2449,sku_14,25,35.76705007931241,open
980,po_number_524,sku_92,35,38.86561715593352,backorder
981,po_number_2111,sku_164,45,34.74832085336011,backorder
982,po_number_1772,sku_90,49,45.22456123452275,open
983,po_number_326,sku_148,43,39.869856064193144,open
984,po_number_2402,sku_183,46,44.90200325483853,fulfilled
985,po_number_945,sku_179,39,56.95914571254728,backorder
986,po_number_2318,sku_70,24,58.2694596170851,canceled
987,po_number_761,sku_83,55,26.648628866568686,canceled
988,po_number_1073,sku_151,48,42.34481866086678,canceled
989,po_number_2064,sku_166,46,27.44964032026536,fulfilled
990,po_number_414,sku_84,35,43.201556485664796,fulfilled
991,po_number_2191,sku_127,51,48.04403256751833,open
992,po_number_2112,sku_108,40,48.549264861214056,fulfilled
993,po_number_2350,sku_41,38,36.67368507035221,open
994,po_number_2628,sku_8,54,58.70873050863301,open
995,po_number_279,sku_32,31,48.6974102438145,canceled
996,po_number_2068,sku_149,41,58.00980114328553,canceled
997,po_number_588,sku_168,27,37.706548190072375,open
998,po_number_370,sku_159,23,36.24782460407344,backorder
999,po_number_2971,sku_191,31,61.863192030772026,backorder
1000,po_number_831,sku_35,50,41.62325073717933,open
1001,po_number_1587,sku_76,49,42.70784965979891,canceled
1002,po_number_2417,sku_106,31,51.4530970721966,fulfilled
1003,po_number_1534,sku_54,31,28.043314262012405,backorder
1004,po_number_314,sku_42,44,10.457658765050184,fulfilled
1005,po_number_1972,sku_46,29,54.82221878484004,canceled
1006,po_number_1777,sku_77,34,30.899732678653514,fulfilled
1007,po_number_1567,sku_82,42,40.900538638612396,backorder
1008,po_number_2327,sku_187,27,64.76032727811547,fulfilled
1009,po_number_2541,sku_19,40,43.47111003921413,canceled
1010,po_number_235,sku_157,36,50.46867468621332,backorder
1011,po_number_1279,sku_155,61,50.9455793702448,backorder
1012,po_number_129,sku_44,34,53.080478668252454,canceled
1013,po_number_1755,sku_79,48,45.844670396867905,open
1014,po_number_2050,sku_49,41,39.81309866065995,fulfilled
1015,po_number_1125,sku_133,46,48.5284082423842,canceled
1016,po_number_1913,sku_92,51,50.45682954773648,canceled
1017,po_number_2400,sku_70,46,43.01680349626387,fulfilled
1018,po_number_1012,sku_156,40,44.65597046498815,canceled
1019,po_number_1937,sku_66,38,48.28777205238325,canceled
1020,po_number_1453,sku_81,28,52.21106658969857,open
1021,po_number_566,sku_197,52,40.36701525800663,canceled
1022,po_number_1133,sku_37,49,27.02616908043415,open
1023,po_number_2151,sku_200,46,48.80112549575124,fulfilled
1024,po_number_2345,sku_133,40,43.18599953583962,backorder
1025,po_number_511,sku_28,30,52.40978474693014,backorder
1026,po_number_2544,sku_57,41,36.34005717682735,open
1027,po_number_88,sku_58,38,60.893495353774476,backorder
1028,po_number_1432,sku_121,35,52.36610669378166,backorder
1029,po_number_1770,sku_51,51,35.775585558971706,backorder
1030,po_number_1461,sku_101,36,42.264811310441715,open
1031,po_number_2520,sku_36,37,75.28006639407516,canceled
1032,po_number_2304,sku_153,41,34.652024460638344,fulfilled
1033,po_number_2993,sku_105,22,32.797669572769045,open
1034,po_number_100,sku_39,33,54.74429443102532,canceled
1035,po_number_2232,sku_100,54,40.214091491211285,open
1036,po_number_678,sku_24,33,42.47892554947135,backorder
1037,po_number_2621,sku_5,38,49.489681003985105,open
1038,po_number_410,sku_116,48,50.83955464587787,open
1039,po_number_1140,sku_52,23,19.55048933174805,canceled
1040,po_number_523,sku_22,24,35.43196416401472,open
1041,po_number_1455,sku_186,42,42.46844209053069,open
1042,po_number_1088,sku_183,60,49.52065509053784,canceled
1043,po_number_1484,sku_73,50,65.6505026185955,backorder
1044,po_number_720,sku_93,47,18.437451357590756,canceled
1045,po_number_2482,sku_186,36,62.77356098547061,canceled
1046,po_number_449,sku_84,37,56.70857779836227,open
1047,po_number_1214,sku_56,33,38.856635425967454,canceled
1048,po_number_2967,sku_180,33,38.049351829991586,fulfilled
1049,po_number_1750,sku_197,69,46.50832506005314,backorder
1050,po_number_39,sku_156,31,43.514282341644886,backorder
1051,po_number_2609,sku_85,45,44.1864712035973,open
1052,po_number_755,sku_111,44,44.80939591349331,backorder
1053,po_number_2037,sku_92,39,53.247490935477906,backorder
1054,po_number_2009,sku_80,36,23.258919249858067,open
1055,po_number_1950,sku_91,29,48.189976176370344,fulfilled
1056,po_number_2520,sku_170,32,55.3500964232575,fulfilled
1057,po_number_2459,sku_198,46,50.43683526438947,fulfilled
1058,po_number_925,sku_24,56,51.45374262984339,open
1059,po_number_1647,sku_7,43,51.51668836494246,open
1060,po_number_375,sku_140,25,56.74659948955303,fulfilled
1061,po_number_2602,sku_19,46,43.39321098512403,backorder
1062,po_number_1158,sku_84,48,37.07227600062424,fulfilled
1063,po_number_520,sku_25,43,50.25276871588463,backorder
1064,po_number_539,sku_65,57,60.67744380943411,canceled
1065,po_number_1926,sku_157,39,45.95306883640922,fulfilled
1066,po_number_275,sku_186,56,32.09369293548535,open
1067,po_number_1148,sku_40,42,53.359384807524734,fulfilled
1068,po_number_1976,sku_11,32,37.66816150843837,canceled
1069,po_number_1671,sku_59,53,42.4600372477986,backorder
1070,po_number_233,sku_154,45,39.966197187538555,backorder
1071,po_number_2983,sku_73,38,59.61813690010244,fulfilled
1072,po_number_1146,sku_90,37,35.22427499955382,open
1073,po_number_2313,sku_189,33,50.230078389536416,open
1074,po_number_949,sku_92,40,40.806003686360995,open
1075,po_number_473,sku_111,31,24.377563839872117,fulfilled
1076,po_number_945,sku_96,41,50.26579916809252,open
1077,po_number_2767,sku_62,35,47.0979977421034,open
1078,po_number_1187,sku_14,46,51.6606927622423,backorder
1079,po_number_405,sku_160,48,52.66616542558336,open
1080,po_number_1228,sku_165,31,42.71110574354128,backorder
1081,po_number_1316,sku_140,43,67.03760024492007,fulfilled
1082,po_number_728,sku_162,23,42.03524398421679,backorder
1083,po_number_2738,sku_73,38,42.996088523505705,canceled
1084,po_number_1699,sku_43,41,38.72501948227786,backorder
1085,po_number_1157,sku_65,51,31.202190641259534,open
1086,po_number_1593,sku_164,47,34.66119958805366,canceled
1087,po_number_1856,sku_182,37,50.428965192836905,fulfilled
1088,po_number_2241,sku_31,49,42.0711555834256,fulfilled
1089,po_number_2862,sku_55,31,21.213326171451435,fulfilled
1090,po_number_1391,sku_100,56,47.715810212121816,canceled
1091,po_number_2972,sku_103,58,52.67027296483981,backorder
1092,po_number_24,sku_63,50,36.56948465998604,canceled
1093,po_number_1525,sku_175,41,35.80512440902626,canceled
1094,po_number_2184,sku_80,42,40.949304781669575,backorder
1095,po_number_2167,sku_52,50,49.73236831964891,open
1096,po_number_3000,sku_165,60,38.08556808821411,fulfilled
1097,po_number_2165,sku_37,38,50.76950058495728,backorder
1098,po_number_2019,sku_67,32,23.501448752758023,fulfilled
1099,po_number_1870,sku_82,58,49.88204672821455,fulfilled
1100,po_number_298,sku_140,38,42.18973041823701,fulfilled
1101,po_number_2570,sku_4,50,58.876255987328534,backorder
1102,po_number_86,sku_121,35,52.31375160252681,fulfilled
1103,po_number_2229,sku_26,41,41.01255786254657,fulfilled
1104,po_number_1428,sku_85,51,42.120389068959376,open
1105,po_number_560,sku_30,36,61.30302776158691,canceled
1106,po_number_2564,sku_42,34,50.502078504404736,backorder
1107,po_number_1170,sku_71,43,51.18719038702329,backorder
1108,po_number_743,sku_182,32,40.56400684692946,open
1109,po_number_1003,sku_158,34,37.55271184450962,backorder
1110,po_number_2074,sku_176,31,39.597151531281696,open
1111,po_number_2990,sku_40,24,48.306517159445605,canceled
1112,po_number_1103,sku_30,38,37.123641159950886,backorder
1113,po_number_452,sku_169,30,47.82110820067461,open
1114,po_number_2317,sku_66,43,48.79505922216344,backorder
1115,po_number_1542,sku_97,25,47.16269876841678,backorder
1116,po_number_2258,sku_133,47,29.481283021075242,open
1117,po_number_864,sku_152,43,48.54614925412052,canceled
1118,po_number_2930,sku_77,49,41.30941354800928,fulfilled
1119,po_number_2658,sku_53,27,40.83482398952477,open
1120,po_number_2873,sku_116,51,30.049462807468867,open
1121,po_number_1491,sku_102,44,43.9215288010137,open
1122,po_number_1257,sku_119,56,37.01397413940965,canceled
1123,po_number_2465,sku_147,34,68.43030087041119,fulfilled
1124,po_number_2856,sku_35,28,60.14467543384946,backorder
1125,po_number_1015,sku_56,43,56.36778332601064,backorder
1126,po_number_2130,sku_140,45,38.46808063635445,open
1127,po_number_240,sku_68,42,51.64253018295542,open
1128,po_number_1310,sku_10,34,41.24206430602162,backorder
1129,po_number_1068,sku_14,37,48.03000217104659,fulfilled
1130,po_number_2344,sku_55,34,42.52809615549813,fulfilled
1131,po_number_2797,sku_142,56,33.249105193474186,canceled
1132,po_number_1254,sku_61,57,40.47669024112082,fulfilled
1133,po_number_2562,sku_4,36,43.98249539490104,backorder
1134,po_number_1237,sku_95,46,30.3337973642667,fulfilled
1135,po_number_2229,sku_36,40,55.01606041011027,backorder
1136,po_number_1486,sku_135,32,47.84259717746415,fulfilled
1137,po_number_1468,sku_170,26,42.03666519477543,backorder
1138,po_number_2281,sku_155,33,39.19163942770402,backorder
1139,po_number_2755,sku_42,41,50.368746350278876,fulfilled
1140,po_number_555,sku_44,46,59.22638924224982,open
1141,po_number_2819,sku_53,40,37.77356966138947,fulfilled
1142,po_number_1472,sku_57,35,43.82145831146355,canceled
1143,po_number_2219,sku_92,34,42.56471744298016,backorder
1144,po_number_485,sku_56,33,43.09670964929204,backorder
1145,po_number_2105,sku_196,41,33.2028881174286,open
1146,po_number_2063,sku_4,39,38.92429127671094,backorder
1147,po_number_1213,sku_7,26,49.51056239802629,fulfilled
1148,po_number_2962,sku_173,26,54.75456768732552,backorder
1149,po_number_1915,sku_140,46,30.625763492583342,open
1150,po_number_873,sku_134,53,44.21564409639196,open
1151,po_number_2468,sku_100,43,49.91418714957767,canceled
1152,po_number_1573,sku_38,45,41.71945566003628,backorder
1153,po_number_1372,sku_169,30,52.830587592122704,fulfilled
1154,po_number_986,sku_145,39,50.48496261424433,fulfilled
1155,po_number_492,sku_163,35,26.653944541868423,open
1156,po_number_141,sku_126,48,48.404027485987214,canceled
1157,po_number_2902,sku_17,37,43.10478535419399,open
1158,po_number_2430,sku_144,33,35.05870875699451,open
1159,po_number_880,sku_179,56,40.42918681575024,backorder
1160,po_number_2318,sku_174,29,55.98244293488728,open
1161,po_number_1720,sku_182,28,41.583010239415565,backorder
1162,po_number_805,sku_141,47,41.710586108163405,canceled
1163,po_number_239,sku_70,17,44.135092549503234,canceled
1164,po_number_1877,sku_54,62,48.001225524764095,open
1165,po_number_754,sku_118,33,52.5267507499933,backorder
1166,po_number_2651,sku_85,55,28.861022187612036,canceled
1167,po_number_2268,sku_11,21,30.823868680628372,open
1168,po_number_2742,sku_84,32,39.42404234462048,open
1169,po_number_579,sku_196,41,48.02729167952014,canceled
1170,po_number_1605,sku_124,35,44.283496756306214,fulfilled
1171,po_number_1843,sku_159,34,29.107854816706485,open
1172,po_number_477,sku_148,44,36.647241703301574,fulfilled
1173,po_number_88,sku_110,18,50.54639926424727,fulfilled
1174,po_number_565,sku_167,25,46.55183700673319,backorder
1175,po_number_1879,sku_133,38,37.88461153736906,backorder
1176,po_number_1078,sku_64,33,44.57833064190482,backorder
1177,po_number_1910,sku_74,44,50.37487448903295,canceled
1178,po_number_1831,sku_134,48,49.08971601000385,open
1179,po_number_2130,sku_119,54,46.78083636951363,canceled
1180,po_number_2571,sku_154,51,34.87047451075385,backorder
1181,po_number_2334,sku_90,45,63.62537411909018,fulfilled
1182,po_number_2580,sku_182,45,52.54738661728661,backorder
1183,po_number_359,sku_107,61,51.52400776249676,open
1184,po_number_734,sku_84,50,66.08604678206217,canceled
1185,po_number_797,sku_88,38,39.51410287983983,canceled
1186,po_number_2450,sku_158,51,57.85256447723166,canceled
1187,po_number_1940,sku_149,27,51.28173218474784,backorder
1188,po_number_1935,sku_54,38,35.25621162097062,fulfilled
1189,po_number_2731,sku_70,45,21.93370264027825,backorder
1190,po_number_2797,sku_36,27,60.74873525591934,open
1191,po_number_275,sku_117,43,37.94790754870446,open
1192,po_number_2810,sku_163,46,50.05423696851335,fulfilled
1193,po_number_1822,sku_52,33,43.146577265218816,backorder
1194,po_number_358,sku_116,29,36.15026473408352,open
1195,po_number_1949,sku_154,42,47.012500898488696,open
1196,po_number_1430,sku_55,46,61.20307421699306,fulfilled
1197,po_number_1706,sku_49,44,39.025496752205825,canceled
1198,po_number_2084,sku_168,21,60.483457481389856,backorder
1199,po_number_2224,sku_154,18,53.91108222404243,fulfilled
1200,po_number_420,sku_81,41,42.810651053834974,backorder
1201,po_number_1947,sku_146,36,47.114191063787295,canceled
1202,po_number_2859,sku_196,39,50.73546359621043,canceled
1203,po_number_475,sku_183,54,56.35078258960958,canceled
1204,po_number_231,sku_4,41,51.73494755402573,canceled
1205,po_number_1525,sku_122,32,44.74887012116554,canceled
1206,po_number_1605,sku_107,44,45.443316141447205,fulfilled
1207,po_number_1774,sku_106,37,36.46521509508544,backorder
1208,po_number_2254,sku_59,54,56.037926230796636,fulfilled
1209,po_number_1375,sku_31,50,31.986351369726044,canceled
1210,po_number_693,sku_123,38,45.02666789252104,fulfilled
1211,po_number_1095,sku_96,53,35.80054038920996,open
1212,po_number_2005,sku_47,42,36.5354995072047,canceled
1213,po_number_1352,sku_140,42,40.83936801206117,backorder
1214,po_number_2204,sku_2,23,41.7562398972818,canceled
1215,po_number_384,sku_154,40,49.87921659282649,backorder
1216,po_number_125,sku_133,33,50.81584714574044,backorder
1217,po_number_2648,sku_182,39,53.19440969535469,canceled
1218,po_number_2365,sku_76,34,44.93806982375722,backorder
1219,po_number_2235,sku_86,20,48.167906620369514,open
1220,po_number_2564,sku_92,50,30.850326127622143,fulfilled
1221,po_number_2180,sku_199,29,40.382040198545795,backorder
1222,po_number_2459,sku_187,45,47.98846932340668,open
1223,po_number_291,sku_92,38,46.947576768862746,canceled
1224,po_number_1664,sku_91,37,42.41730120227782,fulfilled
1225,po_number_150,sku_124,45,48.22713702853087,backorder
1226,po_number_2322,sku_175,32,41.84220147339782,open
1227,po_number_1867,sku_106,35,54.723340692746994,open
1228,po_number_245,sku_36,36,24.778832333155968,open
1229,po_number_2938,sku_139,30,27.98669610417264,fulfilled
1230,po_number_1785,sku_193,24,38.77771306524412,canceled
1231,po_number_1501,sku_21,41,46.04055164718035,fulfilled
1232,po_number_1976,sku_38,39,35.462182793452115,open
1233,po_number_2572,sku_98,50,40.34974178195635,backorder
1234,po_number_964,sku_130,37,57.21369619130255,canceled
1235,po_number_876,sku_196,35,27.5669578749653,fulfilled
1236,po_number_1759,sku_15,30,40.64071113061866,backorder
1237,po_number_2099,sku_124,33,18.423783166256182,fulfilled
1238,po_number_216,sku_160,33,37.5056718288358,backorder
1239,po_number_2799,sku_120,39,61.21025233960755,canceled
1240,po_number_664,sku_6,43,45.773926576173395,canceled
1241,po_number_2787,sku_57,36,50.801993995425605,open
1242,po_number_2520,sku_175,49,46.70384411857534,fulfilled
1243,po_number_1595,sku_40,51,45.701450495254356,canceled
1244,po_number_1875,sku_111,31,46.23371613310292,backorder
1245,po_number_1678,sku_81,28,38.701561769674186,fulfilled
1246,po_number_1875,sku_102,39,39.473527354987674,backorder
1247,po_number_378,sku_50,46,46.00882949131193,fulfilled
1248,po_number_783,sku_160,56,37.386432764622725,fulfilled
1249,po_number_2550,sku_51,37,45.74337005467491,backorder
1250,po_number_1186,sku_88,44,41.20466245550212,fulfilled
1251,po_number_1606,sku_40,48,40.02326223710068,open
1252,po_number_30,sku_152,41,55.30905373692794,open
1253,po_number_383,sku_153,38,64.16561909421972,backorder
1254,po_number_548,sku_80,43,48.642151060862304,canceled
1255,po_number_2091,sku_88,34,36.14283626566042,canceled
1256,po_number_2629,sku_197,37,64.34391515077839,backorder
1257,po_number_568,sku_44,21,52.17598986897504,fulfilled
1258,po_number_1863,sku_133,35,48.13818690558769,canceled
1259,po_number_2827,sku_106,38,50.84544406786448,open
1260,po_number_1290,sku_36,31,38.95446789158078,open
1261,po_number_123,sku_26,38,57.44912929193606,open
1262,po_number_1684,sku_68,45,35.808901268923705,canceled
1263,po_number_8,sku_129,32,44.999538769422614,fulfilled
1264,po_number_819,sku_70,40,42.821633232710965,canceled
1265,po_number_86,sku_53,25,46.17138940358368,backorder
1266,po_number_1591,sku_85,67,48.53268394460288,canceled
1267,po_number_1757,sku_77,47,30.922535544784985,open
1268,po_number_1248,sku_91,45,26.481205550327957,canceled
1269,po_number_2547,sku_96,36,51.95086255772861,fulfilled
1270,po_number_77,sku_56,48,60.78548039851038,backorder
1271,po_number_1321,sku_77,50,47.763098010942194,fulfilled
1272,po_number_2861,sku_76,40,56.396748213805026,backorder
1273,po_number_2771,sku_169,52,43.37123213637061,canceled
1274,po_number_1488,sku_159,38,37.96143994943281,open
1275,po_number_362,sku_37,29,43.191824329676614,backorder
1276,po_number_222,sku_79,41,56.92323656979749,backorder
1277,po_number_707,sku_189,14,49.237612144602295,backorder
1278,po_number_848,sku_36,42,50.26700654782734,canceled
1279,po_number_2892,sku_64,38,43.47509139493679,open
1280,po_number_161,sku_158,53,57.06622998369126,canceled
1281,po_number_2623,sku_94,51,40.93186857094939,canceled
1282,po_number_661,sku_108,42,42.35408342150334,open
1283,po_number_1479,sku_11,25,26.933626638596174,canceled
1284,po_number_2895,sku_73,62,64.53723025608359,canceled
1285,po_number_1908,sku_112,47,66.79052391149798,backorder
1286,po_number_1309,sku_60,51,46.00245479657484,fulfilled
1287,po_number_447,sku_114,42,46.97819553251799,backorder
1288,po_number_827,sku_125,35,63.64170423031828,fulfilled
1289,po_number_2720,sku_54,37,53.48605864730666,open
1290,po_number_93,sku_167,30,36.13124332378689,open
1291,po_number_2924,sku_6,49,31.680309844472436,backorder
1292,po_number_1288,sku_85,62,55.47140858743884,backorder
1293,po_number_1709,sku_116,34,25.75375158338381,fulfilled
1294,po_number_1336,sku_182,47,40.923558912931234,backorder
1295,po_number_2950,sku_14,34,49.384146612301066,fulfilled
1296,po_number_932,sku_81,30,31.910015878132647,open
1297,po_number_1566,sku_44,36,57.039501929964565,canceled
1298,po_number_1253,sku_34,50,55.148474322545674,fulfilled
1299,po_number_385,sku_91,27,34.484344477254254,open
1300,po_number_862,sku_155,37,43.64874804411475,fulfilled
1301,po_number_2882,sku_69,38,57.28355673879007,open
1302,po_number_168,sku_59,42,4.0061981220106375,fulfilled
1303,po_number_2079,sku_56,47,29.75313496029367,fulfilled
1304,po_number_572,sku_18,39,30.92006577321815,canceled
1305,po_number_112,sku_6,30,45.709526062205796,fulfilled
1306,po_number_17,sku_94,57,26.193822958191898,open
1307,po_number_1248,sku_44,36,35.233822866307,canceled
1308,po_number_1305,sku_175,30,57.271951381696276,canceled
1309,po_number_2667,sku_199,33,48.37154088133352,open
1310,po_number_936,sku_189,41,47.926984167794735,fulfilled
1311,po_number_506,sku_134,50,36.4516456476609,fulfilled
1312,po_number_1208,sku_107,36,39.703862734012475,fulfilled
1313,po_number_1890,sku_144,25,28.308162848916606,open
1314,po_number_2097,sku_185,25,46.493999123663386,open
1315,po_number_503,sku_168,39,44.25287501023718,backorder
1316,po_number_516,sku_74,32,62.17632771979822,open
1317,po_number_747,sku_5,22,35.95089347856103,backorder
1318,po_number_350,sku_161,46,48.7998879461684,fulfilled
1319,po_number_195,sku_47,38,39.44536325647387,backorder
1320,po_number_235,sku_140,35,39.282156315163185,canceled
1321,po_number_2699,sku_186,41,59.180666725716335,open
1322,po_number_2762,sku_1,51,38.48580583823206,open
1323,po_number_204,sku_82,34,71.97949067220777,backorder
1324,po_number_168,sku_164,44,26.284387526873644,canceled
1325,po_number_244,sku_3,35,36.7971219879567,open
1326,po_number_2207,sku_87,38,44.81015982173121,open
1327,po_number_1080,sku_23,40,54.86977245311559,backorder
1328,po_number_1560,sku_106,38,52.96349226895316,open
1329,po_number_768,sku_161,43,42.87313228996255,open
1330,po_number_170,sku_182,36,37.57463609455939,open
1331,po_number_2750,sku_176,63,42.55858585259096,canceled
1332,po_number_1560,sku_185,42,42.19376186098736,backorder
1333,po_number_753,sku_103,42,49.044422005274676,fulfilled
1334,po_number_1886,sku_174,52,52.989691433542355,open
1335,po_number_2028,sku_23,16,47.636545401379664,backorder
1336,po_number_2994,sku_79,30,46.300505062966295,open
1337,po_number_1213,sku_23,39,51.3903364774285,backorder
1338,po_number_2619,sku_83,36,32.273263094913034,canceled
1339,po_number_2495,sku_65,47,42.2894940960107,canceled
1340,po_number_2854,sku_179,42,50.23095951471433,backorder
1341,po_number_1838,sku_185,43,31.871937619082978,fulfilled
1342,po_number_1101,sku_175,44,47.69318575493609,open
1343,po_number_1717,sku_80,34,59.63751808207249,open
1344,po_number_1861,sku_103,35,39.26856140549058,open
1345,po_number_1314,sku_32,33,50.905236994825046,canceled
1346,po_number_995,sku_162,38,23.042494444439534,open
1347,po_number_1691,sku_30,37,37.66276016217287,open
1348,po_number_175,sku_76,56,51.71980931039024,fulfilled
1349,po_number_2298,sku_175,50,48.285254496492705,backorder
1350,po_number_1907,sku_111,30,41.81423794944379,open
1351,po_number_2307,sku_8,36,58.05190842955834,canceled
1352,po_number_2497,sku_32,17,52.18878939846315,backorder
1353,po_number_1083,sku_16,46,51.80417041118473,fulfilled
1354,po_number_2786,sku_27,59,34.60534367948049,canceled
1355,po_number_1391,sku_74,47,52.07798233129467,open
1356,po_number_1015,sku_71,42,41.912330631142304,canceled
1357,po_number_571,sku_39,44,54.16771193824195,fulfilled
1358,po_number_2837,sku_47,46,48.83692620266395,open
1359,po_number_879,sku_104,34,42.6423165655561,open
1360,po_number_819,sku_101,35,38.57007410540724,canceled
1361,po_number_2512,sku_77,40,29.530954500187597,canceled
1362,po_number_1476,sku_111,57,61.753917695994346,canceled
1363,po_number_183,sku_183,46,51.71631390672668,backorder
1364,po_number_403,sku_92,34,49.87436406210938,fulfilled
1365,po_number_925,sku_100,67,36.61026535291016,backorder
1366,po_number_209,sku_186,28,34.02592085743776,open
1367,po_number_731,sku_30,33,49.70667224017218,canceled
1368,po_number_1219,sku_8,44,39.533037730076636,fulfilled
1369,po_number_491,sku_144,49,53.95427447448588,fulfilled
1370,po_number_2581,sku_108,35,42.54872375286288,fulfilled
1371,po_number_1139,sku_192,45,38.85382246207052,fulfilled
1372,po_number_1478,sku_5,52,32.23257938941825,canceled
1373,po_number_508,sku_161,39,69.72808041508492,backorder
1374,po_number_2234,sku_126,33,46.45880217336641,canceled
1375,po_number_1134,sku_58,34,42.92280323116055,backorder
1376,po_number_1587,sku_12,42,39.59111213212577,canceled
1377,po_number_2587,sku_179,51,53.5265598771511,backorder
1378,po_number_494,sku_150,41,49.8079238275612,fulfilled
1379,po_number_565,sku_2,43,20.831471793083047,fulfilled
1380,po_number_1859,sku_46,32,36.6153173962522,open
1381,po_number_2617,sku_69,54,56.57895782011971,open
1382,po_number_521,sku_133,44,58.84456586068396,open
1383,po_number_1169,sku_104,55,33.40409439761978,canceled
1384,po_number_1381,sku_63,38,36.90571992028732,backorder
1385,po_number_2481,sku_188,37,47.54048548137162,backorder
1386,po_number_2085,sku_128,36,33.611652697953026,open
1387,po_number_542,sku_81,39,36.71726628918837,canceled
1388,po_number_478,sku_176,40,50.08050828999341,backorder
1389,po_number_1070,sku_18,38,47.49145493222567,fulfilled
1390,po_number_517,sku_190,49,38.35948030795121,fulfilled
1391,po_number_2562,sku_123,42,31.078382180128692,backorder
1392,po_number_1819,sku_135,34,48.66172368316783,canceled
1393,po_number_755,sku_38,40,61.14501361227328,open
1394,po_number_962,sku_91,47,44.44188341368169,fulfilled
1395,po_number_204,sku_121,43,64.36792375956475,canceled
1396,po_number_480,sku_37,34,42.57814447432144,fulfilled
1397,po_number_1599,sku_182,50,38.915040152987245,canceled
1398,po_number_135,sku_153,39,54.375040544559894,canceled
1399,po_number_2144,sku_160,42,44.040838695645725,backorder
1400,po_number_2928,sku_2,11,37.27434940766523,backorder
1401,po_number_1479,sku_31,44,50.874775856519385,open
1402,po_number_2984,sku_183,24,45.07566778523096,canceled
1403,po_number_1824,sku_41,44,61.59597825604308,backorder
1404,po_number_1644,sku_52,31,45.2701991187711,backorder
1405,po_number_1822,sku_15,49,19.752953559260465,fulfilled
1406,po_number_737,sku_81,36,40.27871781722623,canceled
1407,po_number_2744,sku_86,66,45.89039533479942,backorder
1408,po_number_745,sku_96,32,49.30454866015791,canceled
1409,po_number_628,sku_107,31,48.378722495642,fulfilled
1410,po_number_816,sku_92,38,41.53059180745599,open
1411,po_number_999,sku_67,45,76.40826810537204,open
1412,po_number_2842,sku_124,40,45.92670758649628,fulfilled
1413,po_number_1585,sku_60,41,53.09538316937161,open
1414,po_number_2528,sku_151,32,44.52433027610365,canceled
1415,po_number_2006,sku_16,36,50.74138632542418,canceled
1416,po_number_1036,sku_19,30,60.23255916621666,fulfilled
1417,po_number_1237,sku_41,44,55.036934129874886,open
1418,po_number_711,sku_11,24,27.06276213815455,backorder
1419,po_number_2611,sku_42,41,46.06920448596833,fulfilled
